FILE,SITE,DATE,TIME,SPECIES,INDIVIDUAL,BEHAVIOR,,OTTER,DAY,MONTH,YEAR,HOUR,Traversing,Foraging,Sprainting,Observing,Playing,Grooming,Swimming,Digging
DSCF0237.AVI,CF- BeDa,3/19/2021,10:56:50 AM,,,,,0,19,3,2021,10,0,0,0,0,0,0,0,0
DSCF0238.AVI,CF- BeDa,3/19/2021,10:59:16 AM,,,,,0,19,3,2021,10,0,0,0,0,0,0,0,0
DSCF0239.AVI,CF- BeDa,3/19/2021,11:02:24 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0240.AVI,CF- BeDa,3/19/2021,11:05:42 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0241.AVI,CF- BeDa,3/19/2021,11:07:52 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0242.AVI,CF- BeDa,3/19/2021,11:09:42 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0243.AVI,CF- BeDa,3/19/2021,11:13:20 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0244.AVI,CF- BeDa,3/19/2021,11:14:56 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0245.AVI,CF- BeDa,3/19/2021,11:16:32 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0246.AVI,CF- BeDa,3/19/2021,11:18:10 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0247.AVI,CF- BeDa,3/19/2021,11:22:16 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0248.AVI,CF- BeDa,3/19/2021,11:25:20 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0249.AVI,CF- BeDa,3/19/2021,11:28:02 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0250.AVI,CF- BeDa,3/19/2021,11:29:38 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0251.AVI,CF- BeDa,3/19/2021,11:31:52 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0252.AVI,CF- BeDa,3/19/2021,11:38:28 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0253.AVI,CF- BeDa,3/19/2021,11:40:04 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0254.AVI,CF- BeDa,3/19/2021,11:42:32 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0255.AVI,CF- BeDa,3/19/2021,11:44:58 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0256.AVI,CF- BeDa,3/19/2021,11:46:48 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0257.AVI,CF- BeDa,3/19/2021,11:50:04 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0258.AVI,CF- BeDa,3/19/2021,11:54:56 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0259.AVI,CF- BeDa,3/19/2021,11:56:48 AM,,,,,0,19,3,2021,11,0,0,0,0,0,0,0,0
DSCF0260.AVI,CF- BeDa,3/19/2021,12:15:20 PM,,,,,0,19,3,2021,12,0,0,0,0,0,0,0,0
DSCF0261.AVI,CF- BeDa,3/19/2021,12:17:02 PM,,,,,0,19,3,2021,12,0,0,0,0,0,0,0,0
DSCF0262.AVI,CF- BeDa,3/19/2021,12:36:18 PM,,,,,0,19,3,2021,12,0,0,0,0,0,0,0,0
DSCF0263.AVI,CF- BeDa,3/19/2021,12:47:14 PM,,,,,0,19,3,2021,12,0,0,0,0,0,0,0,0
DSCF0264.AVI,CF- BeDa,3/19/2021,12:57:46 PM,,,,,0,19,3,2021,12,0,0,0,0,0,0,0,0
DSCF0265.AVI,CF- BeDa,3/19/2021,1:02:48 PM,,,,,0,19,3,2021,13,0,0,0,0,0,0,0,0
DSCF0266.AVI,CF- BeDa,3/19/2021,1:19:36 PM,,,,,0,19,3,2021,13,0,0,0,0,0,0,0,0
DSCF0267.AVI,CF- BeDa,3/19/2021,1:34:00 PM,,,,,0,19,3,2021,13,0,0,0,0,0,0,0,0
DSCF0268.AVI,CF- BeDa,3/19/2021,1:41:48 PM,,,,,0,19,3,2021,13,0,0,0,0,0,0,0,0
DSCF0269.AVI,CF- BeDa,3/19/2021,1:51:26 PM,,,,,0,19,3,2021,13,0,0,0,0,0,0,0,0
DSCF0270.AVI,CF- BeDa,3/19/2021,2:37:44 PM,,,,,0,19,3,2021,14,0,0,0,0,0,0,0,0
DSCF0271.AVI,CF- BeDa,3/19/2021,2:44:02 PM,,,,,0,19,3,2021,14,0,0,0,0,0,0,0,0
DSCF0272.AVI,CF- BeDa,3/19/2021,2:47:24 PM,,,,,0,19,3,2021,14,0,0,0,0,0,0,0,0
DSCF0273.AVI,CF- BeDa,3/19/2021,3:00:52 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0274.AVI,CF- BeDa,3/19/2021,3:06:52 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0275.AVI,CF- BeDa,3/19/2021,3:08:28 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0276.AVI,CF- BeDa,3/19/2021,3:12:10 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0277.AVI,CF- BeDa,3/19/2021,3:20:20 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0278.AVI,CF- BeDa,3/19/2021,3:46:36 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0279.AVI,CF- BeDa,3/19/2021,3:48:16 PM,,,,,0,19,3,2021,15,0,0,0,0,0,0,0,0
DSCF0192.AVI,CF- BeDa,3/18/2021,3:20:58 PM,,,,,0,18,3,2021,15,0,0,0,0,0,0,0,0
DSCF0193.AVI,CF- BeDa,3/18/2021,3:27:04 PM,,,,,0,18,3,2021,15,0,0,0,0,0,0,0,0
DSCF0194.AVI,CF- BeDa,3/18/2021,4:18:40 PM,,,,,0,18,3,2021,16,0,0,0,0,0,0,0,0
DSCF0195.AVI,CF- BeDa,3/18/2021,4:52:34 PM,,,,,0,18,3,2021,16,0,0,0,0,0,0,0,0
DSCF0477.AVI,Fx-SandbarS,3/18/2021,9:22:58 PM,raccoon,1,t,,0,18,3,2021,21,1,0,0,0,0,0,0,0
DSCF0479.AVI,Fx-SandbarS,3/18/2021,9:23:38 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0481.AVI,Fx-SandbarS,3/18/2021,9:24:20 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0483.AVI,Fx-SandbarS,3/18/2021,9:25:02 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0485.AVI,Fx-SandbarS,3/18/2021,9:25:30 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0487.AVI,Fx-SandbarS,3/18/2021,9:26:00 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0489.AVI,Fx-SandbarS,3/18/2021,9:26:26 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0491.AVI,Fx-SandbarS,3/18/2021,9:26:52 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0493.AVI,Fx-SandbarS,3/18/2021,9:27:16 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0495.AVI,Fx-SandbarS,3/18/2021,9:27:42 PM,,,,,0,18,3,2021,21,0,0,0,0,0,0,0,0
DSCF0191.AVI,CF- BeDa,3/17/2021,8:52:52 PM,,,,,0,17,3,2021,20,0,0,0,0,0,0,0,0
DSCF0467.AVI,Fx-SandbarS,3/17/2021,7:12:30 AM,squirrel,1,,,0,17,3,2021,7,0,0,0,0,0,0,0,0
DSCF0469.AVI,Fx-SandbarS,3/17/2021,10:42:22 PM,coyote,2,t,,0,17,3,2021,22,1,0,0,0,0,0,0,0
DSCF0471.AVI,Fx-SandbarS,3/17/2021,10:43:04 PM,,,,,0,17,3,2021,22,0,0,0,0,0,0,0,0
DSCF0473.AVI,Fx-SandbarS,3/17/2021,10:43:28 PM,,,,,0,17,3,2021,22,0,0,0,0,0,0,0,0
DSCF0475.AVI,Fx-SandbarS,3/17/2021,10:43:52 PM,,,,,0,17,3,2021,22,0,0,0,0,0,0,0,0
DSCF0189.AVI,CF- BeDa,3/16/2021,6:49:26 AM,deer,1,f,,0,16,3,2021,6,0,1,0,0,0,0,0,0
DSCF0190.AVI,CF- BeDa,3/16/2021,6:51:44 AM,deer,1,f,,0,16,3,2021,6,0,1,0,0,0,0,0,0
DSCF0461.AVI,Fx-SandbarS,3/16/2021,4:23:06 AM,,,,,0,16,3,2021,4,0,0,0,0,0,0,0,0
DSCF0463.AVI,Fx-SandbarS,3/16/2021,4:23:32 AM,,,,,0,16,3,2021,4,0,0,0,0,0,0,0,0
DSCF0465.AVI,Fx-SandbarS,3/16/2021,4:23:56 AM,,,,,0,16,3,2021,4,0,0,0,0,0,0,0,0
DSCF0188.AVI,CF- BeDa,3/15/2021,9:30:02 PM,beaver,1,t,,0,15,3,2021,21,1,0,0,0,0,0,0,0
DSCF0992.AVI,Pineville Lat1,3/15/2021,11:29:08 AM,,,,,0,15,3,2021,11,0,0,0,0,0,0,0,0
DSCF0994.AVI,Pineville Lat1,3/15/2021,1:35:14 PM,,,,,0,15,3,2021,13,0,0,0,0,0,0,0,0
DSCF0996.AVI,Pineville Lat1,3/15/2021,1:39:42 PM,,,,,0,15,3,2021,13,0,0,0,0,0,0,0,0
DSCF0998.AVI,Pineville Lat1,3/15/2021,3:42:32 PM,,,,,0,15,3,2021,15,0,0,0,0,0,0,0,0
DSCF0455.AVI,Fx-SandbarS,3/15/2021,6:02:22 PM,deer,1,f,,0,15,3,2021,18,0,1,0,0,0,0,0,0
DSCF0457.AVI,Fx-SandbarS,3/15/2021,6:03:02 PM,deer,1,f,,0,15,3,2021,18,0,1,0,0,0,0,0,0
DSCF0459.AVI,Fx-SandbarS,3/15/2021,6:03:40 PM,deer,1,f,,0,15,3,2021,18,0,1,0,0,0,0,0,0
DSCF0187.AVI,CF- BeDa,3/14/2021,5:38:04 PM,coyote,1,t,,0,14,3,2021,17,1,0,0,0,0,0,0,0
DSCF0981.AVI,Pineville Lat1,3/14/2021,11:09:46 AM,,,,,0,14,3,2021,11,0,0,0,0,0,0,0,0
DSCF0983.AVI,Pineville Lat1,3/14/2021,11:42:52 AM,,,,,0,14,3,2021,11,0,0,0,0,0,0,0,0
DSCF0985.AVI,Pineville Lat1,3/14/2021,1:52:40 PM,,,,,0,14,3,2021,13,0,0,0,0,0,0,0,0
DSCF0987.AVI,Pineville Lat1,3/14/2021,4:14:00 PM,deer,1,t-o,,0,14,3,2021,16,1,0,0,1,0,0,0,0
DSCF0989.AVI,Pineville Lat1,3/14/2021,6:10:38 PM,deer,1,,,0,14,3,2021,18,0,0,0,0,0,0,0,0
DSCF0423.AVI,Fx-SandbarS,3/14/2021,7:46:34 PM,raccoon,1,,,0,14,3,2021,19,0,0,0,0,0,0,0,0
DSCF0425.AVI,Fx-SandbarS,3/14/2021,7:47:16 PM,raccoon,1,f?,* ,0,14,3,2021,19,0,1,0,0,0,0,0,0
DSCF0427.AVI,Fx-SandbarS,3/14/2021,7:47:58 PM,raccoon,1,,,0,14,3,2021,19,0,0,0,0,0,0,0,0
DSCF0429.AVI,Fx-SandbarS,3/14/2021,7:48:40 PM,raccoon,1,t,,0,14,3,2021,19,1,0,0,0,0,0,0,0
DSCF0431.AVI,Fx-SandbarS,3/14/2021,7:49:24 PM,raccoon,1,t,,0,14,3,2021,19,1,0,0,0,0,0,0,0
DSCF0433.AVI,Fx-SandbarS,3/14/2021,7:50:06 PM,,,,,0,14,3,2021,19,0,0,0,0,0,0,0,0
DSCF0435.AVI,Fx-SandbarS,3/14/2021,7:50:50 PM,,,,,0,14,3,2021,19,0,0,0,0,0,0,0,0
DSCF0437.AVI,Fx-SandbarS,3/14/2021,7:51:34 PM,,,,,0,14,3,2021,19,0,0,0,0,0,0,0,0
DSCF0439.AVI,Fx-SandbarS,3/14/2021,11:48:18 PM,raccoon,1,f,*,0,14,3,2021,23,0,1,0,0,0,0,0,0
DSCF0441.AVI,Fx-SandbarS,3/14/2021,11:48:58 PM,raccoon,1,t,,0,14,3,2021,23,1,0,0,0,0,0,0,0
DSCF0443.AVI,Fx-SandbarS,3/14/2021,11:49:40 PM,,,,,0,14,3,2021,23,0,0,0,0,0,0,0,0
DSCF0445.AVI,Fx-SandbarS,3/14/2021,11:50:24 PM,,,,,0,14,3,2021,23,0,0,0,0,0,0,0,0
DSCF0447.AVI,Fx-SandbarS,3/14/2021,11:51:06 PM,,,,,0,14,3,2021,23,0,0,0,0,0,0,0,0
DSCF0449.AVI,Fx-SandbarS,3/14/2021,11:51:32 PM,,,,,0,14,3,2021,23,0,0,0,0,0,0,0,0
DSCF0451.AVI,Fx-SandbarS,3/14/2021,11:52:00 PM,,,,,0,14,3,2021,23,0,0,0,0,0,0,0,0
DSCF0453.AVI,Fx-SandbarS,3/14/2021,11:52:26 PM,raccoon,1,,,0,14,3,2021,23,0,0,0,0,0,0,0,0
DSCF0186.AVI,CF- BeDa,3/12/2021,2:32:40 AM,coyote,1,o-s,,0,12,3,2021,2,0,0,1,1,0,0,0,0
DSCF0969.AVI,Pineville Lat1,3/12/2021,11:54:50 AM,,,,,0,12,3,2021,11,0,0,0,0,0,0,0,0
DSCF0971.AVI,Pineville Lat1,3/12/2021,12:26:14 PM,,,,,0,12,3,2021,12,0,0,0,0,0,0,0,0
DSCF0973.AVI,Pineville Lat1,3/12/2021,1:37:38 PM,,,,,0,12,3,2021,13,0,0,0,0,0,0,0,0
DSCF0975.AVI,Pineville Lat1,3/12/2021,2:26:56 PM,,,,,0,12,3,2021,14,0,0,0,0,0,0,0,0
DSCF0977.AVI,Pineville Lat1,3/12/2021,2:28:38 PM,,,,,0,12,3,2021,14,0,0,0,0,0,0,0,0
DSCF0185.AVI,CF- BeDa,3/11/2021,11:17:24 PM,coyote,1,o,,0,11,3,2021,23,0,0,0,1,0,0,0,0
DSCF0897.AVI,Pineville Lat1,3/11/2021,9:11:34 AM,,,,,0,11,3,2021,9,0,0,0,0,0,0,0,0
DSCF0899.AVI,Pineville Lat1,3/11/2021,9:30:40 AM,,,,,0,11,3,2021,9,0,0,0,0,0,0,0,0
DSCF0901.AVI,Pineville Lat1,3/11/2021,9:31:32 AM,,,,,0,11,3,2021,9,0,0,0,0,0,0,0,0
DSCF0903.AVI,Pineville Lat1,3/11/2021,9:43:40 AM,,,,,0,11,3,2021,9,0,0,0,0,0,0,0,0
DSCF0905.AVI,Pineville Lat1,3/11/2021,9:45:40 AM,,,,,0,11,3,2021,9,0,0,0,0,0,0,0,0
DSCF0907.AVI,Pineville Lat1,3/11/2021,9:51:10 AM,,,,,0,11,3,2021,9,0,0,0,0,0,0,0,0
DSCF0909.AVI,Pineville Lat1,3/11/2021,10:03:26 AM,,,,,0,11,3,2021,10,0,0,0,0,0,0,0,0
DSCF0911.AVI,Pineville Lat1,3/11/2021,10:33:26 AM,,,,,0,11,3,2021,10,0,0,0,0,0,0,0,0
DSCF0913.AVI,Pineville Lat1,3/11/2021,10:55:52 AM,,,,,0,11,3,2021,10,0,0,0,0,0,0,0,0
DSCF0915.AVI,Pineville Lat1,3/11/2021,10:59:38 AM,,,,,0,11,3,2021,10,0,0,0,0,0,0,0,0
DSCF0917.AVI,Pineville Lat1,3/11/2021,11:01:14 AM,,,,,0,11,3,2021,11,0,0,0,0,0,0,0,0
DSCF0919.AVI,Pineville Lat1,3/11/2021,11:04:32 AM,,,,,0,11,3,2021,11,0,0,0,0,0,0,0,0
DSCF0921.AVI,Pineville Lat1,3/11/2021,11:06:10 AM,,,,,0,11,3,2021,11,0,0,0,0,0,0,0,0
DSCF0923.AVI,Pineville Lat1,3/11/2021,11:08:10 AM,,,,,0,11,3,2021,11,0,0,0,0,0,0,0,0
DSCF0925.AVI,Pineville Lat1,3/11/2021,11:49:52 AM,,,,,0,11,3,2021,11,0,0,0,0,0,0,0,0
DSCF0927.AVI,Pineville Lat1,3/11/2021,11:53:12 AM,,,,,0,11,3,2021,11,0,0,0,0,0,0,0,0
DSCF0929.AVI,Pineville Lat1,3/11/2021,12:18:08 PM,,,,,0,11,3,2021,12,0,0,0,0,0,0,0,0
DSCF0931.AVI,Pineville Lat1,3/11/2021,12:22:56 PM,,,,,0,11,3,2021,12,0,0,0,0,0,0,0,0
DSCF0933.AVI,Pineville Lat1,3/11/2021,1:20:04 PM,,,,,0,11,3,2021,13,0,0,0,0,0,0,0,0
DSCF0935.AVI,Pineville Lat1,3/11/2021,1:45:40 PM,,,,,0,11,3,2021,13,0,0,0,0,0,0,0,0
DSCF0937.AVI,Pineville Lat1,3/11/2021,1:46:22 PM,,,,,0,11,3,2021,13,0,0,0,0,0,0,0,0
DSCF0939.AVI,Pineville Lat1,3/11/2021,1:48:56 PM,,,,,0,11,3,2021,13,0,0,0,0,0,0,0,0
DSCF0941.AVI,Pineville Lat1,3/11/2021,1:49:56 PM,,,,,0,11,3,2021,13,0,0,0,0,0,0,0,0
DSCF0943.AVI,Pineville Lat1,3/11/2021,1:57:38 PM,,,,,0,11,3,2021,13,0,0,0,0,0,0,0,0
DSCF0945.AVI,Pineville Lat1,3/11/2021,2:04:50 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0947.AVI,Pineville Lat1,3/11/2021,2:20:30 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0949.AVI,Pineville Lat1,3/11/2021,2:39:30 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0951.AVI,Pineville Lat1,3/11/2021,2:43:18 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0953.AVI,Pineville Lat1,3/11/2021,2:53:02 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0955.AVI,Pineville Lat1,3/11/2021,2:56:58 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0957.AVI,Pineville Lat1,3/11/2021,2:57:38 PM,,,,,0,11,3,2021,14,0,0,0,0,0,0,0,0
DSCF0959.AVI,Pineville Lat1,3/11/2021,3:06:40 PM,,,,,0,11,3,2021,15,0,0,0,0,0,0,0,0
DSCF0961.AVI,Pineville Lat1,3/11/2021,4:15:20 PM,,,,,0,11,3,2021,16,0,0,0,0,0,0,0,0
DSCF0415.AVI,Fx-SandbarS,3/11/2021,3:30:44 AM,,,,,0,11,3,2021,3,0,0,0,0,0,0,0,0
DSCF0417.AVI,Fx-SandbarS,3/11/2021,3:31:24 AM,,,,,0,11,3,2021,3,0,0,0,0,0,0,0,0
DSCF0419.AVI,Fx-SandbarS,3/11/2021,3:31:46 AM,,,,,0,11,3,2021,3,0,0,0,0,0,0,0,0
DSCF0421.AVI,Fx-SandbarS,3/11/2021,3:32:10 AM,,,,,0,11,3,2021,3,0,0,0,0,0,0,0,0
DSCF0169.AVI,CF- BeDa,3/10/2021,1:05:16 AM,raccoon,1,,,0,10,3,2021,1,0,0,0,0,0,0,0,0
DSCF0170.AVI,CF- BeDa,3/10/2021,1:17:48 AM,,,,,0,10,3,2021,1,0,0,0,0,0,0,0,0
DSCF0171.AVI,CF- BeDa,3/10/2021,4:24:30 AM,,,,,0,10,3,2021,4,0,0,0,0,0,0,0,0
DSCF0172.AVI,CF- BeDa,3/10/2021,9:51:34 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0173.AVI,CF- BeDa,3/10/2021,10:01:56 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0174.AVI,CF- BeDa,3/10/2021,10:10:54 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0175.AVI,CF- BeDa,3/10/2021,11:10:24 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0176.AVI,CF- BeDa,3/10/2021,11:13:12 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0177.AVI,CF- BeDa,3/10/2021,11:16:40 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0178.AVI,CF- BeDa,3/10/2021,11:20:30 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0179.AVI,CF- BeDa,3/10/2021,11:43:38 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0180.AVI,CF- BeDa,3/10/2021,11:57:36 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0181.AVI,CF- BeDa,3/10/2021,12:16:36 PM,,,,,0,10,3,2021,12,0,0,0,0,0,0,0,0
DSCF0182.AVI,CF- BeDa,3/10/2021,12:25:34 PM,,,,,0,10,3,2021,12,0,0,0,0,0,0,0,0
DSCF0183.AVI,CF- BeDa,3/10/2021,12:33:22 PM,,,,,0,10,3,2021,12,0,0,0,0,0,0,0,0
DSCF0184.AVI,CF- BeDa,3/10/2021,5:55:00 PM,coyote,1,o,,0,10,3,2021,17,0,0,0,1,0,0,0,0
DSCF0781.AVI,Pineville Lat1,3/10/2021,9:14:58 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0783.AVI,Pineville Lat1,3/10/2021,9:15:36 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0785.AVI,Pineville Lat1,3/10/2021,9:19:12 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0787.AVI,Pineville Lat1,3/10/2021,9:23:06 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0789.AVI,Pineville Lat1,3/10/2021,9:31:22 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0791.AVI,Pineville Lat1,3/10/2021,9:32:44 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0793.AVI,Pineville Lat1,3/10/2021,9:34:10 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0795.AVI,Pineville Lat1,3/10/2021,9:35:18 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0797.AVI,Pineville Lat1,3/10/2021,9:36:18 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0799.AVI,Pineville Lat1,3/10/2021,9:36:54 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0801.AVI,Pineville Lat1,3/10/2021,9:39:12 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0803.AVI,Pineville Lat1,3/10/2021,9:41:14 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0805.AVI,Pineville Lat1,3/10/2021,9:41:54 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0807.AVI,Pineville Lat1,3/10/2021,9:47:12 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0809.AVI,Pineville Lat1,3/10/2021,9:48:18 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0811.AVI,Pineville Lat1,3/10/2021,9:49:02 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0813.AVI,Pineville Lat1,3/10/2021,9:55:40 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0815.AVI,Pineville Lat1,3/10/2021,9:57:06 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0817.AVI,Pineville Lat1,3/10/2021,9:57:48 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0819.AVI,Pineville Lat1,3/10/2021,9:58:56 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0821.AVI,Pineville Lat1,3/10/2021,9:59:38 AM,,,,,0,10,3,2021,9,0,0,0,0,0,0,0,0
DSCF0823.AVI,Pineville Lat1,3/10/2021,10:00:20 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0825.AVI,Pineville Lat1,3/10/2021,10:01:42 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0827.AVI,Pineville Lat1,3/10/2021,10:02:22 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0829.AVI,Pineville Lat1,3/10/2021,10:04:14 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0831.AVI,Pineville Lat1,3/10/2021,10:04:54 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0833.AVI,Pineville Lat1,3/10/2021,10:05:44 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0835.AVI,Pineville Lat1,3/10/2021,10:07:04 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0837.AVI,Pineville Lat1,3/10/2021,10:07:44 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0839.AVI,Pineville Lat1,3/10/2021,10:08:24 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0841.AVI,Pineville Lat1,3/10/2021,10:12:08 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0843.AVI,Pineville Lat1,3/10/2021,10:12:44 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0845.AVI,Pineville Lat1,3/10/2021,10:25:48 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0847.AVI,Pineville Lat1,3/10/2021,10:29:34 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0849.AVI,Pineville Lat1,3/10/2021,10:30:12 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0851.AVI,Pineville Lat1,3/10/2021,10:51:56 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0853.AVI,Pineville Lat1,3/10/2021,10:52:36 AM,,,,,0,10,3,2021,10,0,0,0,0,0,0,0,0
DSCF0855.AVI,Pineville Lat1,3/10/2021,11:44:20 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0857.AVI,Pineville Lat1,3/10/2021,11:58:22 AM,,,,,0,10,3,2021,11,0,0,0,0,0,0,0,0
DSCF0859.AVI,Pineville Lat1,3/10/2021,12:06:02 PM,,,,,0,10,3,2021,12,0,0,0,0,0,0,0,0
DSCF0861.AVI,Pineville Lat1,3/10/2021,12:26:44 PM,,,,,0,10,3,2021,12,0,0,0,0,0,0,0,0
DSCF0863.AVI,Pineville Lat1,3/10/2021,12:29:12 PM,,,,,0,10,3,2021,12,0,0,0,0,0,0,0,0
DSCF0865.AVI,Pineville Lat1,3/10/2021,1:05:42 PM,,,,,0,10,3,2021,13,0,0,0,0,0,0,0,0
DSCF0867.AVI,Pineville Lat1,3/10/2021,1:38:10 PM,,,,,0,10,3,2021,13,0,0,0,0,0,0,0,0
DSCF0869.AVI,Pineville Lat1,3/10/2021,2:03:38 PM,,,,,0,10,3,2021,14,0,0,0,0,0,0,0,0
DSCF0871.AVI,Pineville Lat1,3/10/2021,2:20:58 PM,,,,,0,10,3,2021,14,0,0,0,0,0,0,0,0
DSCF0387.AVI,Fx-SandbarS,3/10/2021,3:43:28 AM,raccoon,1,t,,0,10,3,2021,3,1,0,0,0,0,0,0,0
